Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2220.,  7.209E-02,  8.346E-02,  3.877E-04,  2.350E-05,   NaN,  7.471E-02,  7.999E-02,  3.340E-04,  8.087E-04,   NaN,  47.93,  53.93,  24.2, 725.5, 794.8, 247.7, 724.1, 281.5, 873.7,  10.0, 486.0, 750.0, 123.7,  10.0, 653.0, 267.6, 445.1, 731.1, 687.2, 758.2, 722.6,  65.9,  73.5, 632.9, 454.3, 525.1, 306.0,  94.7, 258.0, 109.4,  98.9,  94.7,  74.3, -5.12, -3.63, -4.85, -2.72, -0.55,  1.01,  0.96,  0.87,  1.08, 156.4,   NaN, 2.273834,  69.1,  2.047E-01,  3.881E-03,  5.783E-05,        NaN,  46.8,  9.582E-02,  9.179E-02
2250.,  6.322E-02,  8.868E-02,  4.217E-04,  6.343E-04,   NaN,  7.350E-02,  8.083E-02,  4.222E-04,  9.827E-04,   NaN,  51.07,  55.54,  24.2, 736.7, 828.7, 252.1, 750.0, 280.8, 877.6,  10.0, 493.9, 772.0, 118.3,  10.0, 678.4, 268.4, 454.1, 754.2, 708.7, 760.6, 730.5,  66.9,  73.8, 635.6, 460.5, 537.5, 302.8,  96.4, 268.4, 111.2, 100.0,  97.4,  81.4, -5.24, -3.65, -4.86, -2.71, -0.41,  0.99,  0.96,  0.87,  1.07, 166.3,   NaN, 2.294500,  69.5,  2.045E-01,  4.067E-03,  5.683E-05,        NaN,  51.0,  1.018E-01,  9.285E-02
2280.,  6.426E-02,  8.866E-02,  4.950E-04,  8.567E-05,   NaN,  6.622E-02,  8.493E-02,  7.253E-04,  1.313E-03,   NaN,  52.85,  57.44,  24.2, 746.6, 835.2, 253.3, 750.1, 297.8, 884.0,  10.0, 502.0, 776.8, 121.1,  10.0, 688.5, 269.7, 481.6, 764.7, 718.6, 762.1, 733.2,  66.6,  74.4, 636.7, 467.7, 541.2, 302.9,  96.1, 272.7, 110.9, 101.8,  95.1,  86.9, -5.33, -3.67, -4.95, -2.67, -0.43,  0.95,  0.95,  0.89,  1.05, 164.2,   NaN, 2.248000,  70.3,  2.044E-01,  4.085E-03,  5.583E-05,        NaN,  51.1,  1.019E-01,  9.789E-02
2310.,  5.475E-02,  9.319E-02,  4.328E-04,  5.333E-04,   NaN,  6.113E-02,  8.801E-02,  7.105E-04,  1.005E-03,   NaN,  54.79,  57.80,  24.2, 764.1, 833.2, 262.9, 784.7, 308.4, 906.1,  10.0, 512.9, 783.6, 120.2,  10.0, 702.3, 271.4, 455.4, 771.0, 726.9, 775.7, 748.2,  68.5,  74.6, 654.4, 478.2, 554.7, 305.0,  98.9, 282.2, 135.8, 108.3, 100.1,  88.0, -5.32, -3.68, -4.91, -2.80, -0.41,  1.00,  0.94,  0.88,  1.05, 181.2,   NaN, 2.328333,  71.2,  2.041E-01,  4.274E-03,  6.217E-05,        NaN,  59.6,  1.070E-01,  1.014E-01
2340.,  7.315E-02,  8.162E-02,  3.605E-04,  5.167E-04,   NaN,  7.715E-02,  7.870E-02,  5.367E-04,  1.182E-03,   NaN,  47.49,  54.00,  24.2, 736.7, 774.4, 276.4, 739.8, 298.4, 895.2,  10.0, 504.2, 764.2, 119.6,  10.0, 677.8, 263.6, 456.0, 744.0, 698.3, 776.0, 738.2,  67.8,  74.4, 654.6, 481.2, 547.2, 304.9,  99.4, 272.2, 116.3, 102.0,  97.5,  88.7, -5.23, -3.61, -4.90, -2.79, -0.47,  1.00,  0.96,  0.89,  1.07, 161.8,   NaN, 2.323167,  71.3,  2.046E-01,  3.973E-03,  5.700E-05,        NaN,  50.0,  9.370E-02,  9.056E-02
2370.,  7.490E-02,  8.271E-02,  3.137E-04,  1.467E-05,   NaN,  7.407E-02,  8.060E-02,  5.318E-04,  4.691E-03,   NaN,  54.80,  58.30,  24.2, 751.8, 804.9, 269.4, 773.6, 289.0, 897.9,  10.0, 509.9, 770.5, 126.0,  10.0, 692.4, 266.7, 453.7, 752.4, 712.4, 747.3, 724.4,  65.6,  74.5, 638.7, 467.9, 541.0, 280.1,  97.0, 275.7, 128.8, 106.8, 100.3,  92.8, -5.24, -3.65, -4.94, -2.74, -0.23,  0.98,  0.94,  0.88,  1.05, 172.0,   NaN, 2.302834,  71.0,  2.043E-01,  4.080E-03,  6.217E-05,        NaN,  57.5,  9.488E-02,  9.272E-02
2400.,  6.538E-02,  8.830E-02,  2.833E-04,  1.143E-04,   NaN,  5.982E-02,  8.847E-02,  1.112E-03,  2.801E-03,   NaN,  56.87,  63.23,  24.2, 772.2, 867.4, 277.8, 796.7, 310.0, 927.7,  10.0, 534.2, 814.0, 126.4,  10.0, 746.5, 279.0, 466.4, 800.1, 763.8, 807.2, 783.3,  70.4,  75.3, 682.9, 496.0, 583.4, 297.5, 102.1, 295.2, 146.0, 119.1, 111.1,  97.4, -5.54, -3.74, -4.99, -2.83, -0.37,  1.01,  0.96,  0.89,  1.07, 184.2,   NaN, 2.248833,  72.6,  2.038E-01,  4.437E-03,  5.700E-05,        NaN,  61.6,  1.012E-01,  1.024E-01
2430.,  6.197E-02,  9.025E-02,  2.710E-04,  8.248E-04,   NaN,  6.152E-02,  8.782E-02,  1.127E-03,  2.138E-03,   NaN,  55.02,  64.25,  24.2, 775.6, 861.8, 276.3, 795.6, 314.1, 932.4,  10.0, 535.2, 809.6, 124.8,  10.0, 739.9, 277.8, 474.4, 797.7, 753.3, 799.5, 767.4,  73.2,  75.4, 677.9, 506.1, 576.7, 329.2, 107.0, 296.6, 129.6, 113.9, 108.3,  92.3, -5.47, -3.73, -5.00, -2.82, -0.51,  1.01,  0.96,  0.88,  1.05, 179.9,   NaN, 2.239833,  73.7,  2.039E-01,  4.415E-03,  6.017E-05,        NaN,  62.8,  1.035E-01,  1.017E-01
2460.,  5.970E-02,  9.127E-02,  2.545E-04,  1.542E-04,   NaN,  6.799E-02,  8.485E-02,  7.800E-04,  9.762E-04,   NaN,  52.57,  61.28,  24.3, 768.7, 851.3, 272.7, 780.6, 318.5, 923.1,  10.0, 531.1, 809.3, 124.7,  10.0, 731.0, 278.0, 493.6, 796.6, 758.1, 797.1, 770.9,  72.4,  75.3, 670.3, 488.5, 563.5, 339.4, 108.6, 291.6, 119.3, 113.3, 104.0,  84.5, -5.45, -3.72, -5.00, -2.80, -0.65,  0.99,  0.97,  0.89,  1.07, 174.3,   NaN, 2.276667,  73.3,  2.042E-01,  4.263E-03,  6.283E-05,        NaN,  60.9,  1.046E-01,  9.787E-02
2490.,  6.134E-02,  8.967E-02,  2.485E-04,  0.000E+00,   NaN,  6.732E-02,  8.383E-02,  7.772E-04,  2.233E-03,   NaN,  53.88,  61.29,  24.2, 762.2, 832.4, 277.8, 776.7, 325.2, 921.2,  10.0, 529.1, 803.2, 125.3,  10.0, 727.8, 277.3, 480.6, 788.1, 751.5, 801.9, 773.1,  70.9,  75.5, 680.8, 495.4, 570.6, 337.4, 105.8, 293.5, 111.7, 112.8, 103.1,  96.6, -5.47, -3.72, -4.98, -2.82, -0.54,  0.96,  0.97,  0.89,  1.03, 173.1,   NaN, 2.259166,  73.2,  2.042E-01,  4.218E-03,  6.050E-05,        NaN,  60.4,  1.028E-01,  9.669E-02
2520.,  6.687E-02,  8.823E-02,  2.520E-04,  5.722E-04,   NaN,  6.245E-02,  8.741E-02,  8.697E-04,  1.608E-03,   NaN,  56.89,  65.08,  24.2, 764.0, 847.4, 276.1, 785.9, 319.7, 923.3,  10.0, 543.2, 815.0, 125.2,  10.0, 749.2, 277.6, 467.6, 789.8, 757.4, 808.0, 778.2,  73.1,  75.5, 685.6, 507.0, 581.8, 331.8, 106.1, 300.9, 137.8, 118.3, 109.0, 100.2, -5.55, -3.75, -4.99, -2.82, -0.54,  0.99,  0.95,  0.89,  1.05, 187.6,   NaN, 2.337333,  73.9,  2.039E-01,  4.367E-03,  5.767E-05,        NaN,  63.1,  1.011E-01,  1.009E-01
2550.,  6.861E-02,  8.543E-02,  2.285E-04,  3.000E-06,   NaN,  6.069E-02,  8.778E-02,  1.109E-03,  2.394E-03,   NaN,  54.66,  64.59,  24.2, 791.8, 857.0, 283.8, 798.8, 334.9, 936.2,  10.0, 548.2, 823.1, 125.6,  10.0, 749.2, 283.6, 481.4, 814.5, 777.4, 831.1, 800.9,  74.1,  76.2, 712.6, 532.6, 610.6, 354.1, 109.9, 308.7, 116.6, 116.7, 110.4,  98.6, -5.57, -3.78, -5.03, -2.92, -0.58,  0.97,  0.99,  0.89,  1.05, 188.3,   NaN, 2.296833,  74.9,  2.038E-01,  4.511E-03,  5.833E-05,        NaN,  64.7,  9.790E-02,  1.016E-01
2580.,  7.091E-02,  8.560E-02,  1.890E-04,  5.135E-04,   NaN,  5.707E-02,  9.007E-02,  1.116E-03,  1.951E-03,   NaN,  54.48,  67.40,  24.2, 793.7, 863.1, 286.7, 793.5, 340.5, 935.4,  10.0, 552.7, 830.3, 127.1,  10.0, 762.4, 283.3, 483.3, 820.9, 787.2, 835.2, 804.1,  74.4,  76.2, 706.0, 532.0, 599.9, 378.4, 115.4, 311.9, 117.1, 117.1, 111.6,  96.6, -5.63, -3.78, -5.01, -2.90, -0.70,  0.98,  0.97,  0.88,  1.05, 192.6,   NaN, 2.333167,  75.5,  2.038E-01,  4.528E-03,  6.183E-05,        NaN,  68.2,  9.804E-02,  1.042E-01
2610.,  6.945E-02,  8.578E-02,  1.820E-04,  7.342E-04,   NaN,  5.395E-02,  9.127E-02,  1.667E-03,  5.511E-03,   NaN,  53.26,  67.40,  24.2, 799.1, 870.9, 295.7, 798.4, 346.4, 965.9,  10.0, 563.0, 841.9, 132.1,  10.0, 768.0, 288.6, 504.7, 836.6, 802.3, 846.2, 820.4,  76.0,  76.6, 725.1, 536.7, 613.5, 367.8, 115.9, 323.3, 125.0, 119.8, 113.1,  94.0, -5.59, -3.79, -5.08, -2.94, -0.72,  0.99,  0.97,  0.88,  1.06, 193.5,   NaN, 2.293167,  76.1,  2.036E-01,  4.635E-03,  6.567E-05,        NaN,  74.8,  9.824E-02,  1.062E-01
2640.,  6.273E-02,  9.070E-02,  2.877E-04,  3.945E-04,   NaN,  4.414E-02,  9.594E-02,  2.321E-03,  7.265E-03,   NaN,  55.18,  71.08,  24.2, 802.4, 886.9, 297.0, 803.7, 342.5, 980.7,  10.0, 567.6, 852.8, 132.5,  10.0, 785.2, 293.3, 512.9, 837.7, 804.8, 855.5, 826.9,  78.5,  76.2, 734.8, 546.6, 619.5, 392.7, 120.3, 325.4, 129.9, 122.4, 117.0,  90.8, -5.68, -3.83, -5.14, -2.97, -0.80,  1.01,  0.98,  0.88,  1.09, 194.2,   NaN, 2.228000,  77.0,  2.035E-01,  4.746E-03,  7.400E-05,        NaN,  86.1,  1.040E-01,  1.123E-01
2670.,  6.458E-02,  8.874E-02,  2.602E-04,  5.450E-05,   NaN,  3.719E-02,  9.978E-02,  3.508E-03,  7.435E-03,   NaN,  57.14,  74.44,  24.2, 816.2, 908.0, 306.9, 816.6, 351.7, 995.2,  10.0, 590.9, 877.4, 131.0,  10.0, 811.1, 295.5, 530.1, 863.8, 836.0, 875.5, 849.6,  81.2,  77.5, 759.5, 562.0, 638.4, 391.7, 124.4, 342.4, 135.0, 126.7, 121.8,  95.0, -5.82, -3.87, -5.21, -3.02, -0.74,  0.99,  0.96,  0.89,  1.06, 211.6,   NaN, 2.272333,  78.6,  2.031E-01,  5.000E-03,  7.967E-05,        NaN, 103.5,  1.017E-01,  1.180E-01
2700.,  6.950E-02,  8.608E-02,  2.007E-04,  3.783E-05,   NaN,  4.561E-02,  9.606E-02,  3.291E-03,  5.154E-03,   NaN,  56.35,  77.60,  24.2, 833.0, 936.5, 329.9, 832.6, 367.9,1006.4,  10.0, 607.8, 902.6, 133.5,  10.0, 843.1, 299.5, 522.3, 885.9, 856.4, 904.7, 878.1,  83.8,  78.3, 798.4, 598.3, 674.2, 415.0, 130.9, 354.9, 144.5, 136.2, 129.1, 108.7, -5.89, -3.86, -5.19, -3.14, -0.80,  1.01,  1.01,  0.91,  1.10, 222.9,   NaN, 2.283167,  80.4,  2.028E-01,  5.232E-03,  8.217E-05,        NaN, 117.7,  9.861E-02,  1.135E-01
2730.,  7.828E-02,  8.208E-02,  1.738E-04,  4.863E-04,   NaN,  4.476E-02,  9.623E-02,  2.511E-03,  5.508E-03,   NaN,  55.11,  80.51,  24.2, 822.7, 933.1, 363.6, 828.7, 375.1,1027.9,  10.0, 617.9, 913.0, 131.9,  10.0, 860.1, 304.2, 519.4, 893.3, 856.2, 921.6, 889.5,  86.6,  78.8, 823.5, 610.1, 677.3, 422.5, 133.3, 366.1, 148.8, 139.1, 134.2, 115.8, -5.93, -3.89, -5.19, -3.22, -0.81,  1.02,  1.01,  0.94,  1.10, 231.2,   NaN, 2.345667,  82.1,  2.027E-01,  5.335E-03,  8.000E-05,        NaN, 117.5,  9.400E-02,  1.128E-01
2760.,  7.907E-02,  8.109E-02,  1.538E-04,  4.167E-05,   NaN,  3.584E-02,  9.929E-02,  4.643E-03,  2.719E-02,   NaN,  58.28,  77.75,  24.2, 815.6, 920.3, 388.3, 830.6, 373.2,1031.9,  10.0, 617.7, 905.3, 134.4,  10.0, 854.9, 305.2, 529.6, 889.1, 857.0, 922.9, 889.8,  87.7,  78.4, 814.9, 627.1, 686.1, 424.4, 134.1, 363.4, 167.2, 145.8, 135.5, 120.4, -5.89, -3.88, -5.19, -3.23, -0.83,  1.07,  1.01,  0.93,  1.11, 223.7,   NaN, 2.290167,  82.7,  2.027E-01,  5.247E-03,  8.200E-05,        NaN, 122.0,  9.285E-02,  1.188E-01
2790.,  7.650E-02,  8.302E-02,  2.068E-04,  1.333E-05,   NaN,  3.859E-02,  9.934E-02,  3.733E-03,  7.842E-03,   NaN,  62.44,  84.49,  24.2, 850.1, 961.0, 378.2, 856.9, 393.5,1020.5,  10.0, 632.2, 925.5, 135.0,  10.0, 870.9, 312.5, 557.5, 918.8, 887.3, 925.3, 899.6,  89.4,  79.0, 811.9, 615.0, 679.8, 436.3, 139.1, 379.1, 151.9, 146.6, 136.1, 115.2, -5.94, -3.97, -5.35, -3.17, -0.88,  1.04,  1.01,  0.94,  1.07, 238.0,   NaN, 2.265000,  84.0,  2.022E-01,  5.551E-03,  9.900E-05,        NaN, 156.6,  9.512E-02,  1.178E-01
2820.,  7.388E-02,  8.460E-02,  1.498E-04,  6.667E-07,   NaN,  3.371E-02,  9.989E-02,  4.967E-03,  2.636E-02,   NaN,  60.07,  83.41,  24.2, 838.3, 945.4, 420.4, 845.3, 377.7,1052.5,  10.0, 639.6, 927.1, 137.3,  10.0, 877.4, 314.5, 553.8, 911.7, 877.7, 941.6, 912.3,  91.4,  79.4, 836.6, 632.2, 693.6, 451.1, 144.0, 382.1, 164.0, 151.8, 141.4, 123.9, -5.94, -3.98, -5.31, -3.28, -0.91,  1.08,  1.02,  0.91,  1.09, 234.3,   NaN, 2.298500,  84.6,  2.025E-01,  5.427E-03,  9.233E-05,        NaN, 152.2,  9.686E-02,  1.198E-01
2850.,  7.889E-02,  8.174E-02,  1.915E-04,  6.320E-04,   NaN,  2.217E-02,  1.042E-01,  7.480E-03,  1.446E-02,   NaN,  64.16,  86.29,  24.3, 835.1, 962.8, 384.2, 852.6, 396.9,1059.3,  10.0, 648.6, 942.3, 136.9,  10.0, 904.3, 320.5, 564.4, 923.8, 892.5, 958.2, 927.8,  91.2,  80.8, 859.1, 660.8, 720.3, 470.2, 150.3, 397.7, 151.6, 150.4, 147.1, 115.7, -5.94, -3.98, -5.33, -3.31, -1.01,  1.02,  1.01,  0.93,  1.11, 248.9,   NaN, 2.320000,  86.1,  2.021E-01,  5.678E-03,  9.450E-05,        NaN, 169.9,  9.364E-02,  1.276E-01
2880.,  6.717E-02,  8.879E-02,  4.295E-04,  5.668E-04,   NaN,  2.099E-02,  1.028E-01,  9.437E-03,  3.331E-02,   NaN,  70.63,  93.37,  24.2, 887.3, 995.7, 400.5, 891.1, 415.2,1076.1,  10.0, 670.9, 959.2, 135.9,  10.0, 920.2, 330.2, 617.2, 957.7, 931.7, 964.8, 940.8,  94.1,  81.3, 855.2, 678.9, 732.0, 497.1, 160.9, 414.8, 161.9, 161.0, 152.4, 129.7, -6.03, -4.08, -5.56, -3.30, -1.14,  1.05,  1.03,  0.91,  1.09, 267.5,   NaN, 2.301666,  88.0,  2.015E-01,  6.016E-03,  1.248E-04,        NaN, 247.3,  1.020E-01,  1.283E-01
2910.,  8.018E-02,  8.182E-02,  5.948E-04,  9.775E-04,   NaN,  2.481E-02,  1.051E-01,  7.793E-03,  1.293E-02,   NaN,  71.51,  92.11,  24.2, 890.5,1012.8, 391.2, 897.4, 423.1,1080.6,  10.0, 687.8, 974.1, 137.5,  10.0, 942.5, 329.0, 606.5, 976.0, 941.1, 980.9, 955.1,  97.6,  81.9, 873.0, 693.7, 749.4, 503.9, 165.8, 429.2, 165.1, 164.4, 156.7, 127.5, -6.09, -4.11, -5.50, -3.38, -1.13,  1.05,  1.01,  0.91,  1.10, 264.5,   NaN, 2.282167,  88.9,  2.015E-01,  6.053E-03,  1.257E-04,        NaN, 255.2,  9.419E-02,  1.290E-01
2940.,  6.613E-02,  8.821E-02,  6.587E-04,  8.733E-05,   NaN,  2.263E-02,  1.024E-01,  9.740E-03,  1.407E-02,   NaN,  75.91,  94.30,  24.2, 938.8,1022.8, 413.1, 923.5, 442.6,1079.8,  10.0, 699.2, 982.3, 138.7,  10.0, 933.3, 337.1, 631.2, 989.0, 952.8, 982.6, 968.2,  99.1,  82.6, 878.6, 698.5, 756.2, 505.3, 168.8, 433.2, 168.0, 166.8, 157.9, 132.3, -6.03, -4.17, -5.61, -3.38, -1.14,  1.03,  1.02,  0.93,  1.08, 271.1, 273.5, 2.275833,  89.7,  2.013E-01,  6.134E-03,  1.468E-04,        NaN, 291.5,  1.016E-01,  1.281E-01
2970.,  8.455E-02,  8.228E-02,  6.097E-04,  1.085E-03,   NaN,  1.695E-02,  1.043E-01,  1.091E-02,  1.488E-02,   NaN,  80.31,  93.56,  24.2, 907.1,1019.7, 450.1, 911.0, 447.5,1089.7,  10.0, 704.3, 988.5, 139.2,  10.0, 953.2, 339.2, 625.4, 984.1, 947.9, 986.6, 959.7, 101.2,  82.4, 875.4, 712.0, 754.1, 497.6, 173.0, 443.6, 180.9, 173.4, 161.1, 143.1, -6.12, -4.20, -5.57, -3.39, -1.09,  1.08,  1.02,  0.95,  1.10, 272.0, 273.1, 2.305667,  90.8,  2.014E-01,  6.133E-03,  1.258E-04,        NaN, 282.8,  9.474E-02,  1.317E-01
3000.,  6.420E-02,  8.694E-02,  1.263E-03,  1.095E-03,   NaN,  1.851E-02,  1.044E-01,  1.117E-02,  1.162E-02,   NaN,  86.45,  94.67,  24.3, 966.4,1039.6, 437.9, 977.8, 470.3,1070.3,  10.0, 709.6, 989.5, 140.8,  10.0, 939.0, 343.1, 647.7, 990.6, 953.5, 961.5, 944.5, 103.7,  82.1, 859.9, 700.7, 756.5, 493.2, 168.8, 435.8, 184.6, 175.3, 160.0, 138.9, -6.03, -4.24, -5.66, -3.37, -1.07,  1.10,  1.04,  0.92,  1.09, 277.2, 273.7, 2.287500,  90.8,  2.011E-01,  6.216E-03,  1.587E-04,        NaN, 343.2,  1.008E-01,  1.321E-01
3030.,  7.173E-02,  8.633E-02,  9.638E-04,  7.010E-04,   NaN,  1.138E-02,  1.059E-01,  1.366E-02,  4.688E-02,   NaN,  76.12, 100.29,  24.3, 988.2,1055.8, 433.6, 963.0, 481.0,1066.5,  10.0, 721.9,1003.6, 141.5,  10.0, 934.2, 346.2, 625.9,1008.3, 969.6, 975.2, 962.4, 105.6,  82.3, 880.6, 714.3, 768.5, 496.4, 169.0, 426.7, 190.4, 179.5, 161.0, 142.5, -6.11, -4.22, -5.62, -3.40, -0.98,  1.11,  1.07,  0.93,  1.08, 281.0, 273.7, 2.332167,  91.8,  2.012E-01,  6.227E-03,  1.437E-04,        NaN, 326.0,  9.976E-02,  1.366E-01
3060.,  6.854E-02,  8.766E-02,  9.620E-04,  6.847E-04,   NaN,  7.155E-03,  1.118E-01,  1.417E-02,  8.948E-03,   NaN,  82.81,  97.56,  24.3, 990.1,1052.1, 412.5, 964.7, 487.9,1068.0,  10.0, 725.5,1007.0, 142.3,  10.0, 942.9, 351.0, 656.8,1010.1, 978.1, 974.8, 954.9, 107.9,  82.5, 861.1, 706.9, 760.3, 483.9, 169.6, 432.9, 189.4, 185.6, 160.4, 144.4, -6.13, -4.28, -5.72, -3.32, -1.01,  1.09,  1.07,  0.94,  1.08, 272.9, 273.8, 2.283000,  92.1,  2.013E-01,  6.226E-03,  1.387E-04,        NaN, 320.7,  1.013E-01,  1.439E-01
3090.,  6.844E-02,  9.128E-02,  4.287E-04,  6.772E-04,   NaN,  4.138E-03,  1.151E-01,  1.721E-02,  8.274E-03,   NaN,  88.53, 100.71,  24.3, 952.3,1046.6, 454.5, 949.5, 479.5,1092.0,  10.0, 732.4,1008.3, 143.4,  10.0, 941.3, 348.9, 653.2, 996.1, 956.6, 995.7, 978.2, 107.8,  82.9, 889.8, 713.8, 775.8, 505.6, 176.0, 455.1, 184.9, 179.3, 168.6, 136.5, -6.08, -4.22, -5.67, -3.43, -1.18,  1.08,  1.02,  0.97,  1.12, 270.1, 274.1, 2.317500,  92.0,  2.015E-01,  6.101E-03,  1.320E-04,        NaN, 288.2,  1.048E-01,  1.512E-01
3120.,  7.497E-02,  8.567E-02,  3.008E-04,  9.633E-05,   NaN,  1.161E-03,  1.178E-01,  1.781E-02,  8.019E-03,   NaN,  91.86,  97.12,  24.3, 920.2,1039.8, 445.2, 925.7, 462.6,1101.2,  10.0, 729.8,1004.5, 145.3,  10.0, 965.4, 343.8, 634.8, 979.1, 943.3,1000.7, 976.6, 106.3,  83.0, 898.9, 718.3, 767.7, 493.6, 171.6, 444.4, 177.3, 176.4, 164.9, 133.3, -6.10, -4.22, -5.63, -3.45, -1.03,  1.06,  1.06,  0.96,  1.10, 266.9, 273.9, 2.300000,  92.7,  2.015E-01,  6.086E-03,  1.177E-04,        NaN, 269.6,  9.825E-02,  1.550E-01
3150.,  9.549E-02,  7.214E-02,  1.535E-04,  5.373E-04,   NaN,  6.103E-04,  1.208E-01,  1.637E-02,  5.631E-03,   NaN,  94.42,  99.08,  24.3, 915.6,1047.4, 438.8, 920.0, 466.8,1100.1,  10.0, 728.2,1010.5, 146.5,  10.0, 976.3, 344.0, 637.2, 983.6, 947.1, 998.1, 971.9, 105.5,  83.0, 892.2, 711.0, 763.2, 478.8, 164.9, 444.4, 174.3, 174.8, 167.4, 147.0, -6.15, -4.21, -5.64, -3.46, -1.04,  1.03,  1.08,  1.02,  1.12, 263.1, 273.7, 2.293167,  92.6,  2.016E-01,  6.030E-03,  1.175E-04,        NaN, 261.1,  8.262E-02,  1.568E-01
3180.,  8.303E-02,  8.416E-02,  1.310E-04,  6.668E-04,   0.0,  5.862E-04,  1.158E-01,  1.999E-02,  5.333E-03,   0.0, 109.37,  98.88,  24.3, 919.2,1050.8, 451.2, 922.9, 456.1,1111.8,  10.0, 731.4,1013.1, 146.9,  10.0, 961.6, 349.2, 671.6, 985.0, 952.1,1009.8, 985.2, 107.2,  82.7, 894.2, 689.1, 749.5, 511.4, 171.3, 446.2, 179.7, 178.5, 167.1, 143.0, -6.13, -4.24, -5.77, -3.42, -1.20,  1.09,  1.04,  0.97,  1.08, 266.0, 274.2, 2.298167,  93.0,  2.015E-01,  6.035E-03,  1.247E-04,        NaN, 277.8,  9.633E-02,  1.552E-01
3210.,  5.907E-02,  9.598E-02,  2.155E-04,  5.000E-04,   0.0,  5.380E-04,  1.147E-01,  2.454E-02,  5.981E-03,   0.0, 123.73, 103.58,  24.4, 954.5,1058.5, 429.6, 953.1, 467.5,1114.1,  10.0, 742.8,1019.8, 149.3,  10.0, 946.2, 353.0, 691.8,1002.6, 972.0, 995.5, 974.1, 110.6,  82.5, 877.0, 704.9, 770.6, 518.5, 178.6, 441.0, 195.1, 188.8, 166.2, 136.8, -6.14, -4.32, -5.81, -3.39, -1.16,  1.11,  1.05,  0.92,  1.07, 268.7, 274.2, 2.262833,  93.1,  2.013E-01,  6.138E-03,  1.342E-04,        NaN, 296.6,  1.099E-01,  1.591E-01
3240.,  6.574E-02,  8.574E-02,  2.693E-04,  1.177E-04,   0.0,  6.060E-04,  1.115E-01,  2.611E-02,  5.402E-03,   0.0, 118.18, 100.08,  24.1, 951.5,1056.3, 455.6, 950.3, 478.7,1101.6,  10.0, 740.4,1020.5, 154.4,  10.0, 951.6, 347.9, 611.6, 997.2, 962.3,1002.4, 983.0, 112.2,  82.1, 884.6, 712.4, 760.9, 499.6, 176.4, 441.1, 191.2, 185.8, 162.6, 136.1, -6.07, -4.25, -5.52, -3.39, -0.95,  1.12,  1.06,  0.98,  1.08, 264.0, 274.6, 2.252333,  93.0,  2.014E-01,  6.113E-03,  1.328E-04,        NaN, 298.3,  9.830E-02,  1.572E-01
3270.,  7.234E-02,  8.710E-02,  3.987E-04,  2.732E-04,   0.0,  5.455E-04,  1.132E-01,  2.582E-02,  5.545E-03,   0.0, 129.26, 104.33,  24.3, 981.0,1073.4, 418.1, 962.9, 503.2,1083.3,  10.0, 745.4,1032.9, 152.6,  10.0, 956.2, 353.8, 671.3,1015.7, 981.5, 995.2, 976.1, 111.4,  82.4, 875.3, 705.8, 771.8, 475.6, 171.0, 439.3, 187.5, 183.2, 160.9, 140.1, -6.20, -4.34, -5.82, -3.39, -0.95,  1.08,  1.07,  0.98,  1.07, 270.3, 274.4, 2.269166,  93.3,  2.013E-01,  6.157E-03,  1.255E-04,        NaN, 297.9,  1.000E-01,  1.589E-01
3300.,  7.983E-02,  7.733E-02,  3.138E-04,  4.867E-04,   NaN,  4.920E-04,  1.161E-01,  2.042E-02,  4.723E-03,   NaN, 124.80, 101.05,  24.3, 955.0,1066.5, 430.8, 956.7, 504.6,1100.1,  10.0, 743.3,1028.5, 154.4,  10.0, 959.8, 355.4, 664.9,1011.1, 979.8,1002.5, 981.1, 111.3,  82.6, 877.4, 714.9, 766.0, 461.9, 165.4, 445.2, 183.4, 179.8, 158.6, 132.3, -6.09, -4.31, -5.72, -3.37, -1.02,  1.05,  1.06,  1.01,  1.07, 259.7, 274.2, 2.232000,  93.3,  2.015E-01,  6.056E-03,  1.323E-04,        NaN, 307.9,  8.874E-02,  1.561E-01
