Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2190.,  8.772E-03,  1.051E-01,  8.511E-03,  4.363E-03,   NaN,  5.090E-03,  9.102E-02,  2.210E-02,  1.668E-02,   NaN, 147.09, 146.23,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 873.8, 857.2,1150.2, 365.2,  96.5, 722.3,1095.1, 863.8,   NaN, 472.2,   NaN,1098.8,   NaN, 631.1, 889.7,   NaN, 799.2, 703.8,   NaN, 603.3, 472.1, 272.6, 202.2, 379.2, -6.02, -5.88, -5.13, -3.30,  0.17,  1.31,  1.06,  1.06,  1.45, 309.6, 401.1, 1.959667, 123.3,  1.990E-01,  6.933E-03,  2.912E-04,  4.933E-05, 921.6,  1.298E-01,  1.293E-01
2220.,  4.056E-03,  1.053E-01,  1.140E-02,  7.037E-03,   NaN,  3.154E-03,  8.164E-02,  3.022E-02,  2.613E-02,   NaN, 136.07, 144.43,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 845.9, 855.2,1152.5, 366.6,  96.2, 723.0,1087.7, 891.3,   NaN, 480.9,   NaN,1105.3,   NaN, 639.0, 891.0,   NaN, 801.1, 712.4,   NaN, 614.5, 429.7, 272.1, 198.9, 347.1, -5.79, -6.02, -5.49, -3.28, -0.04,  1.29,  1.06,  1.03,  1.47, 311.9, 400.8, 2.001333, 124.2,  1.991E-01,  6.830E-03,  2.713E-04,  4.650E-05, 943.6,  1.333E-01,  1.278E-01
2250.,  3.472E-03,  1.084E-01,  9.055E-03,  5.261E-03,   NaN,  3.189E-03,  7.880E-02,  3.239E-02,  3.029E-02,   NaN, 135.46, 143.51,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 835.9, 850.6,1150.2, 368.0,  97.9, 712.4,1090.1, 902.6,   NaN, 482.9,   NaN,1103.1,   NaN, 631.1, 875.8,   NaN, 787.0, 711.5,   NaN, 594.6, 432.6, 272.5, 198.5, 347.2, -5.78, -5.65, -5.58, -3.24,  0.15,  1.32,  1.05,  1.08,  1.47, 319.7, 401.2, 2.024000, 125.8,  1.990E-01,  6.924E-03,  2.668E-04,  5.067E-05, 916.0,  1.342E-01,  1.271E-01
2280.,  8.891E-03,  1.050E-01,  8.145E-03,  4.386E-03,   NaN,  2.602E-03,  7.881E-02,  3.269E-02,  2.951E-02,   NaN, 135.90, 145.25,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 848.7, 854.5,1158.5, 369.3, 100.1, 720.8,1092.1, 903.5,   NaN, 482.2,   NaN,1107.3,   NaN, 658.5, 879.9,   NaN, 795.8, 713.1,   NaN, 604.2, 400.8, 278.0, 197.0, 347.1, -5.76, -5.93, -5.83, -3.25, -0.09,  1.30,  1.08,  1.05,  1.38, 318.2, 401.5, 2.017667, 126.1,  1.990E-01,  6.921E-03,  2.617E-04,  4.667E-05, 915.8,  1.294E-01,  1.274E-01
2310.,  2.094E-02,  1.028E-01,  6.817E-03,  3.797E-03,   NaN,  2.052E-03,  7.566E-02,  3.543E-02,  3.344E-02,   NaN, 136.26, 142.57,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 839.5, 848.5,1162.2, 369.2, 102.4, 713.7,1088.9, 898.3,   NaN, 481.2,   NaN,1107.3,   NaN, 639.9, 891.2,   NaN, 797.1, 703.0,   NaN, 599.1, 407.7, 266.2, 194.8, 339.8, -5.79, -6.00, -5.83, -3.28,  0.21,  1.32,  1.06,  1.05,  1.46, 318.2, 401.3, 2.031000, 126.6,  1.991E-01,  6.920E-03,  2.440E-04,  4.350E-05, 883.9,  1.253E-01,  1.270E-01
2340.,  1.196E-02,  1.046E-01,  8.754E-03,  5.687E-03,   NaN,  2.195E-03,  7.580E-02,  3.487E-02,  3.689E-02,   NaN, 134.25, 142.06,  26.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 839.0, 846.1,1147.7, 369.6, 103.0, 703.2,1078.3, 943.4,   NaN, 479.9,   NaN,1098.8,   NaN, 623.8, 860.5,   NaN, 780.5, 711.2,   NaN, 584.5, 408.9, 267.9, 191.4, 333.8, -5.73, -5.92, -5.99, -3.17,  0.12,  1.29,  1.05,  1.03,  1.40, 310.8, 401.1, 2.009667, 126.4,  1.992E-01,  6.844E-03,  2.545E-04,  4.900E-05, 905.3,  1.296E-01,  1.265E-01
2370.,  9.569E-03,  1.061E-01,  8.647E-03,  6.058E-03,   NaN,  2.427E-03,  7.704E-02,  3.401E-02,  3.088E-02,   NaN, 133.88, 142.53,  26.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 838.1, 846.4,1154.9, 369.4, 105.2, 701.5,1078.3, 948.0,   NaN, 479.7,   NaN,1103.9,   NaN, 649.1, 866.2,   NaN, 777.7, 705.0,   NaN, 582.0, 402.1, 269.7, 192.9, 341.1, -5.80, -5.92, -5.96, -3.22, -0.14,  1.23,  1.07,  1.07,  1.45, 313.7, 401.5, 1.995167, 127.4,  1.990E-01,  6.893E-03,  2.585E-04,  4.783E-05, 926.0,  1.312E-01,  1.269E-01
2400.,  7.965E-03,  1.041E-01,  1.064E-02,  6.705E-03,   NaN,  2.430E-03,  8.096E-02,  3.159E-02,  2.361E-02,   NaN, 144.46, 141.72,  26.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 837.6, 849.7,1134.4, 369.7, 107.0, 690.3,1071.0, 896.4,   NaN, 471.3,   NaN,1072.3,   NaN, 586.4, 882.5,   NaN, 806.2, 687.5,   NaN, 650.8, 527.5, 312.9, 213.9, 401.5, -5.77, -5.84, -4.75, -3.26, -0.31,  1.43,  1.16,  1.03,  1.48, 281.4, 401.4, 1.841333, 125.9,  1.993E-01,  6.717E-03,  2.613E-04,  4.650E-05, 921.8,  1.311E-01,  1.286E-01
2430.,  1.093E-02,  1.043E-01,  8.244E-03,  3.771E-03,   NaN,  2.997E-03,  8.783E-02,  2.566E-02,  1.362E-02,   NaN, 152.70, 144.57,  26.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 879.8, 854.4,1141.1, 369.2, 111.2, 700.6,1085.3, 932.7,   NaN, 467.6,   NaN,1064.4,   NaN, 583.5, 904.7,   NaN, 821.2, 679.6,   NaN, 645.0, 541.0, 297.3, 211.0, 406.2, -6.13, -6.13, -5.06, -3.35, -0.38,  1.43,  1.13,  1.07,  1.50, 287.7, 401.0, 1.856500, 125.0,  1.992E-01,  6.729E-03,  2.462E-04,  3.800E-05, 942.9,  1.286E-01,  1.297E-01
2460.,  1.437E-02,  1.059E-01,  5.682E-03,  2.347E-03,   NaN,  4.233E-03,  9.085E-02,  2.329E-02,  1.054E-02,   NaN, 153.61, 142.79,  26.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 878.5, 853.4,1134.3, 369.5, 112.9, 708.7,1092.5, 940.9,   NaN, 466.5,   NaN,1055.4,   NaN, 588.1, 899.9,   NaN, 806.2, 693.0,   NaN, 649.6, 540.2, 290.0, 209.3, 412.7, -6.06, -6.01, -5.11, -3.36, -0.53,  1.41,  1.11,  1.05,  1.47, 286.3, 401.5, 1.870500, 125.6,  1.993E-01,  6.677E-03,  2.365E-04,  3.567E-05, 933.3,  1.275E-01,  1.304E-01
2490.,  1.616E-02,  1.048E-01,  5.299E-03,  2.021E-03,   NaN,  4.839E-03,  9.383E-02,  2.052E-02,  7.467E-03,   NaN, 154.27, 144.78,  26.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 888.6, 858.6,1144.7, 370.8, 114.9, 721.9,1097.7, 978.4,   NaN, 464.6,   NaN,1054.7,   NaN, 582.6, 904.9,   NaN, 815.4, 682.4,   NaN, 658.4, 537.2, 295.4, 205.6, 401.8, -6.17, -6.16, -5.54, -3.37, -0.49,  1.43,  1.12,  1.04,  1.48, 285.0, 401.2, 1.846333, 125.7,  1.992E-01,  6.699E-03,  2.350E-04,  3.283E-05, 953.1,  1.258E-01,  1.307E-01
2520.,  1.596E-02,  1.047E-01,  6.250E-03,  2.734E-03,   NaN,  4.646E-03,  9.415E-02,  2.015E-02,  7.362E-03,   NaN, 156.68, 146.43,  26.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 896.7, 859.2,1146.9, 372.8, 117.1, 715.7,1094.7, 983.9,   NaN, 464.1,   NaN,1062.9,   NaN, 554.7, 905.1,   NaN, 828.0, 681.4,   NaN, 649.8, 539.7, 292.2, 215.1, 400.9, -6.14, -6.32, -5.56, -3.34, -0.29,  1.41,  1.14,  1.09,  1.51, 288.7, 401.0, 1.863000, 126.3,  1.992E-01,  6.783E-03,  2.268E-04,  3.183E-05, 924.2,  1.268E-01,  1.306E-01
2550.,  1.066E-02,  1.067E-01,  6.250E-03,  2.768E-03,   NaN,  3.669E-03,  9.123E-02,  2.286E-02,  8.949E-03,   NaN, 151.09, 145.07,  26.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 876.3, 859.9,1149.9, 374.6, 118.4, 709.1,1107.2, 893.5,   NaN, 463.6,   NaN,1074.6,   NaN, 454.5, 906.2,   NaN, 824.0, 696.9,   NaN, 543.6, 533.8, 295.7, 208.8, 410.2, -6.07, -6.21, -4.75, -3.32, -0.45,  1.39,  1.15,  1.10,  1.52, 276.5, 401.4, 1.824000, 126.3,  1.994E-01,  6.669E-03,  2.258E-04,  3.133E-05, 919.1,  1.291E-01,  1.304E-01
2580.,  1.225E-02,  1.076E-01,  5.249E-03,  2.631E-03,   NaN,  4.594E-03,  9.181E-02,  2.171E-02,  8.499E-03,   NaN, 149.65, 148.69,  26.9, 967.7,1146.2, 484.7,1058.4, 371.6,1206.7, 893.2, 861.8,1157.1, 376.6, 119.5, 718.5,1111.8, 892.9,1111.8, 470.3,1113.7,1097.6, 155.5, 452.1, 902.3, 719.0, 804.1, 705.1, 193.7, 559.6, 471.9, 277.2, 206.8, 364.4, -6.01, -5.96, -5.68, -3.31, -0.24,  1.36,  1.05,  1.06,  1.46, 295.8, 401.2, 1.949167, 126.2,  1.994E-01,  6.661E-03,  2.297E-04,  3.567E-05, 899.3,  1.290E-01,  1.297E-01
2610.,  4.901E-03,  1.083E-01,  8.647E-03,  5.003E-03,   NaN,  2.993E-03,  8.391E-02,  2.827E-02,  1.509E-02,   NaN, 140.01, 146.67,  26.9, 913.4,1159.0, 472.1, 978.2, 409.3,1198.2, 850.5, 861.3,1166.0, 378.0, 120.7, 707.7,1105.1, 861.2,1147.1, 475.6,1134.1,1103.1, 147.8, 449.1, 878.9, 715.7, 805.6, 706.8, 193.8, 565.5, 442.8, 274.0, 200.0, 371.1, -5.86, -5.48, -5.67, -3.22,  0.44,  1.33,  1.02,  1.04,  1.44, 296.6, 401.6, 1.934500, 127.7,  1.993E-01,  6.740E-03,  2.412E-04,  4.283E-05, 889.9,  1.336E-01,  1.282E-01
2640.,  2.008E-03,  1.077E-01,  1.024E-02,  6.147E-03,   NaN,  2.491E-03,  8.012E-02,  3.117E-02,  1.795E-02,   NaN, 138.27, 144.65,  26.9, 894.5,1133.3, 454.4, 967.7, 411.3,1191.5, 851.4, 854.6,1156.8, 378.5, 122.8, 708.4,1096.3, 938.6,1140.2, 478.7,1122.5,1095.3, 143.7, 446.4, 857.4, 673.4, 775.8, 703.6, 185.6, 554.8, 391.3, 272.1, 197.3, 338.6, -5.85, -6.19, -5.74, -3.17, -0.09,  1.24,  1.06,  1.08,  1.43, 308.4, 401.1, 2.027167, 127.8,  1.994E-01,  6.704E-03,  2.423E-04,  4.433E-05, 899.3,  1.348E-01,  1.272E-01
2670.,  1.399E-03,  1.097E-01,  8.637E-03,  5.373E-03,   NaN,  2.105E-03,  8.048E-02,  3.102E-02,  1.675E-02,   NaN, 137.75, 146.91,  26.9, 885.5,1126.0, 449.0, 972.5, 370.0,1190.2, 843.1, 856.2,1160.2, 378.7, 123.8, 707.4,1100.0, 881.0,1129.2, 478.4,1123.2,1098.4, 143.9, 456.5, 880.0, 708.7, 807.4, 707.8, 187.6, 561.6, 436.1, 271.4, 203.9, 382.4, -5.95, -6.04, -5.31, -3.21,  0.25,  1.29,  1.08,  1.07,  1.46, 305.3, 401.1, 1.963667, 128.9,  1.991E-01,  6.862E-03,  2.432E-04,  4.367E-05, 884.5,  1.352E-01,  1.274E-01
2700.,  1.814E-03,  1.100E-01,  8.111E-03,  4.765E-03,   0.0,  2.887E-03,  8.326E-02,  2.871E-02,  1.282E-02,   0.0, 139.30, 147.12,  27.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 851.2, 857.8,1162.9, 377.7, 126.5, 710.0,1102.5, 953.2,   NaN, 479.8,   NaN,1100.9,   NaN, 492.3, 883.8,   NaN, 807.7, 696.2,   NaN, 575.4, 436.9, 272.4, 202.9, 372.9, -5.91, -6.07, -5.90, -3.24,  0.17,  1.25,  1.07,  1.10,  1.46, 303.6, 401.0, 1.989333, 128.3,  1.993E-01,  6.753E-03,  2.285E-04,  3.767E-05, 894.0,  1.350E-01,  1.280E-01
2730.,  8.767E-03,  1.093E-01,  5.355E-03,  2.777E-03,   NaN,  3.792E-03,  8.722E-02,  2.550E-02,  9.424E-03,   NaN, 142.56, 147.38,  26.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 863.4, 861.6,1152.3, 375.6, 128.6, 721.2,1107.5, 895.3,   NaN, 481.9,   NaN,1103.0,   NaN, 594.3, 903.3,   NaN, 814.2, 704.4,   NaN, 591.4, 449.7, 279.4, 213.9, 379.8, -6.15, -6.15, -5.80, -3.37, -0.34,  1.33,  1.09,  1.07,  1.45, 307.1, 400.6, 1.953833, 129.2,  1.990E-01,  6.918E-03,  2.350E-04,  3.933E-05, 909.1,  1.310E-01,  1.288E-01
2760.,  1.073E-02,  1.097E-01,  4.469E-03,  2.266E-03,   NaN,  3.752E-03,  8.751E-02,  2.535E-02,  9.320E-03,   NaN, 143.31, 148.12,  27.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 862.4, 863.5,1160.2, 373.6, 129.9, 713.1,1101.7, 920.9,   NaN, 483.2,   NaN,1100.5,   NaN, 599.5, 906.6,   NaN, 829.6, 702.8,   NaN, 590.4, 463.3, 280.5, 200.5, 381.4, -6.04, -6.24, -5.98, -3.30,  0.13,  1.27,  1.02,  1.06,  1.38, 301.2, 400.3, 1.941167, 128.8,  1.992E-01,  6.767E-03,  2.313E-04,  3.850E-05, 906.9,  1.305E-01,  1.290E-01
2790.,  4.770E-03,  1.063E-01,  1.048E-02,  8.017E-03,   NaN,  1.788E-03,  7.861E-02,  3.225E-02,  1.771E-02,   NaN, 138.80, 147.47,  27.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 862.2, 861.8,1147.5, 372.5, 130.9, 705.3,1102.0, 963.4,   NaN, 485.3,   NaN,1129.0,   NaN, 635.7, 901.9,   NaN, 813.6, 719.3,   NaN, 594.3, 434.1, 292.4, 218.1, 378.2, -5.97, -6.25, -5.67, -3.32,  0.09,  1.29,  1.10,  1.08,  1.38, 355.2, 484.9, 1.938333, 137.4,  1.973E-01,  7.689E-03,  3.263E-04,  7.133E-05,1135.9,  1.334E-01,  1.267E-01
2820.,  2.005E-03,  9.898E-02,  1.725E-02,  1.624E-02,   NaN,  3.697E-04,  6.939E-02,  3.986E-02,  3.441E-02,   NaN, 135.56, 144.55,  27.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 848.3, 852.2,1123.5, 373.2, 132.2, 691.2,1085.3, 990.0,   NaN, 482.3,   NaN,1113.8,   NaN, 650.0, 890.9,   NaN, 796.1, 716.0,   NaN, 577.4, 402.6, 281.6, 205.2, 342.9, -5.81, -6.25, -5.77, -3.25, -0.05,  1.21,  1.07,  1.11,  1.31, 397.2, 501.2, 2.022500, 148.1,  1.964E-01,  8.286E-03,  3.848E-04,  9.200E-05,1183.0,  1.328E-01,  1.249E-01
2850.,  1.909E-03,  1.006E-01,  1.596E-02,  1.385E-02,   NaN, -2.000E-06,  6.619E-02,  4.275E-02,  3.950E-02,   NaN, 134.25, 143.04,  27.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 848.4, 847.8,1115.3, 373.5, 133.9, 686.4,1074.8, 977.0,   NaN, 481.5,   NaN,1103.6,   NaN, 644.0, 875.2,   NaN, 778.8, 711.7,   NaN, 565.5, 381.1, 274.4, 202.0, 336.8, -5.83, -5.91, -5.90, -3.23, -0.21,  1.19,  1.09,  1.10,  1.43, 401.0, 501.6, 2.023333, 152.2,  1.962E-01,  8.399E-03,  4.035E-04,  1.002E-04,1177.7,  1.333E-01,  1.245E-01
2880.,  2.344E-03,  1.018E-01,  1.531E-02,  1.319E-02,   NaN, -1.667E-06,  6.626E-02,  4.289E-02,  3.977E-02,   NaN, 134.72, 143.22,  27.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 828.2, 851.2,1117.3, 373.5, 135.0, 685.9,1076.4,1018.5,   NaN, 482.1,   NaN,1103.2,   NaN, 642.4, 881.5,   NaN, 792.7, 703.1,   NaN, 587.5, 448.8, 279.6, 208.6, 369.7, -5.94, -6.29, -5.76, -3.22,  0.01,  1.24,  1.07,  1.08,  1.36, 370.0, 501.4, 1.891333, 153.3,  1.964E-01,  8.342E-03,  3.960E-04,  9.567E-05,1166.2,  1.338E-01,  1.247E-01
2910.,  3.875E-03,  1.039E-01,  1.191E-02,  9.527E-03,   NaN,  2.743E-04,  7.518E-02,  3.673E-02,  2.754E-02,   NaN, 135.25, 140.80,  27.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 824.2, 851.7,1113.5, 372.3, 138.6, 680.8,1076.2,1098.7,   NaN, 473.0,   NaN,1099.1,   NaN, 539.4, 938.7,   NaN, 850.2, 701.0,   NaN, 658.8, 577.8, 351.8, 226.2, 430.6, -6.09, -6.53, -5.52, -3.42, -0.49,  1.41,  1.23,  1.07,  1.40, 350.6, 501.8, 1.783833, 153.3,  1.963E-01,  8.392E-03,  3.622E-04,  8.117E-05,1149.6,  1.324E-01,  1.279E-01
2940.,  8.026E-03,  1.054E-01,  8.879E-03,  5.433E-03,   NaN,  7.657E-04,  8.131E-02,  3.149E-02,  1.835E-02,   NaN, 145.33, 142.60,  27.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 847.6, 850.8,1117.0, 371.8, 141.0, 679.7,1098.7,1117.7,   NaN, 471.8,   NaN,1085.0,   NaN, 522.3, 942.9,   NaN, 850.1, 683.3,   NaN, 682.5, 601.6, 372.2, 243.5, 448.3, -6.12, -6.73, -5.57, -3.42, -0.68,  1.46,  1.26,  1.06,  1.46, 348.9, 501.5, 1.751667, 153.0,  1.962E-01,  8.473E-03,  3.510E-04,  6.933E-05,1177.8,  1.306E-01,  1.289E-01
2970.,  5.152E-03,  1.018E-01,  1.377E-02,  1.120E-02,   NaN,  1.239E-03,  7.737E-02,  3.348E-02,  2.179E-02,   NaN, 139.79, 145.44,  27.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 852.6, 857.2,1127.9, 371.8, 141.9, 687.4,1098.1,1027.8,   NaN, 477.8,   NaN,1112.5,   NaN, 515.1, 916.9,   NaN, 829.9, 706.3,   NaN, 604.0, 477.4, 288.3, 221.3, 383.2, -6.06, -6.33, -6.30, -3.36, -0.09,  1.32,  1.08,  1.07,  1.40, 373.8, 501.7, 1.926667, 153.3,  1.965E-01,  8.272E-03,  3.713E-04,  8.400E-05,1166.0,  1.321E-01,  1.267E-01
3000.,  1.498E-03,  9.758E-02,  1.840E-02,  1.665E-02,   NaN,  2.305E-04,  7.304E-02,  3.716E-02,  2.600E-02,   NaN, 136.40, 145.83,  27.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 840.5, 856.7,1125.8, 373.5, 142.0, 686.5,1104.0, 975.3,   NaN, 480.6,   NaN,1119.3,   NaN, 475.3, 902.4,   NaN, 820.0, 712.3,   NaN, 563.6, 434.8, 277.6, 215.9, 378.6, -6.03, -6.17, -5.79, -3.27,  0.12,  1.26,  1.08,  1.07,  1.43, 364.1, 501.6, 1.873333, 153.7,  1.965E-01,  8.306E-03,  3.840E-04,  8.650E-05,1171.2,  1.325E-01,  1.259E-01
3030.,  4.383E-04,  9.437E-02,  2.203E-02,  1.905E-02,   0.0,  5.500E-06,  6.916E-02,  4.011E-02,  2.851E-02,   0.0, 134.33, 146.39,  27.1, 848.5,   NaN, 462.5, 907.7, 424.5,1185.2, 851.2, 860.4,1121.8, 375.4, 143.5, 682.2,1099.8, 978.1,1131.5, 486.7,1163.8,1125.3, 151.2, 452.1, 910.5, 692.8, 813.2, 718.2, 184.0, 548.1, 385.0, 284.8, 205.0, 345.6, -5.86, -6.20, -6.19, -3.30, -0.44,  1.21,  1.11,  1.06,  1.25, 379.7, 501.6, 1.953500, 153.6,  1.965E-01,  8.352E-03,  3.787E-04,  8.367E-05,1156.3,  1.330E-01,  1.249E-01
3060.,  5.667E-06,  9.392E-02,  2.235E-02,  1.963E-02,   NaN, -1.000E-06,  6.565E-02,  4.251E-02,  3.201E-02,   NaN, 133.61, 144.12,  27.2, 840.0,   NaN, 449.8, 878.6, 432.3,1165.3, 845.5, 851.3,1101.8, 376.8, 144.8, 678.5,1094.1, 997.7,1095.0, 483.6,1147.0,1109.1, 147.0, 447.6, 884.5, 674.3, 782.5, 703.0, 173.9, 547.3, 387.6, 275.1, 206.5, 336.1, -5.84, -6.13, -6.29, -3.27, -0.11,  1.17,  1.11,  1.12,  1.38, 394.4, 501.4, 2.005333, 154.9,  1.963E-01,  8.439E-03,  3.943E-04,  9.717E-05,1136.6,  1.329E-01,  1.236E-01
3090.,  2.907E-03,  9.911E-02,  1.708E-02,  1.521E-02,   NaN, -1.167E-06,  6.441E-02,  4.378E-02,  3.210E-02,   NaN, 133.12, 143.04,  27.2, 877.0,   NaN, 449.5, 878.1, 405.7,1156.3, 825.8, 847.6,1094.5, 376.9, 146.2, 676.4,1095.3, 958.3,1102.5, 485.8,1146.1,1106.3, 148.9, 445.8, 883.3, 681.9, 787.7, 708.7, 176.8, 552.0, 413.6, 271.0, 206.5, 348.2, -5.90, -6.07, -6.30, -3.24,  0.07,  1.23,  1.03,  1.09,  1.35, 393.1, 501.6, 1.970333, 156.8,  1.961E-01,  8.638E-03,  4.027E-04,  1.003E-04,1112.5,  1.328E-01,  1.236E-01
3120.,  1.061E-03,  9.623E-02,  2.061E-02,  1.922E-02,   NaN, -1.667E-06,  6.600E-02,  4.238E-02,  2.859E-02,   NaN, 134.37, 144.68,  27.2, 862.5,   NaN, 444.8, 898.6, 375.8,1175.1, 842.7, 853.0,1095.6, 375.7, 147.8, 678.3,1114.6, 981.1,1115.0, 488.1,1150.8,1112.8, 144.5, 454.6, 901.1, 704.1, 814.5, 711.0, 182.3, 549.2, 405.3, 280.2, 210.2, 362.2, -5.95, -6.45, -6.63, -3.29,  0.01,  1.25,  1.11,  1.10,  1.32, 373.5, 501.4, 1.888500, 156.9,  1.962E-01,  8.572E-03,  3.832E-04,  8.600E-05,1123.3,  1.335E-01,  1.239E-01
3150.,  3.655E-04,  9.881E-02,  1.864E-02,  1.590E-02,   NaN, -1.167E-06,  6.656E-02,  4.220E-02,  2.405E-02,   NaN, 133.19, 145.22,  27.2, 858.1,   NaN, 457.3, 896.9, 417.2,1166.5, 832.7, 854.5,1094.0, 374.7, 149.6, 677.6,1116.3, 994.8,1126.1, 491.8,1166.6,1120.5, 145.3, 463.0, 885.6, 700.9, 810.2, 709.6, 178.1, 557.9, 411.6, 287.8, 217.0, 370.5, -5.95, -6.18, -6.65, -3.22,  0.07,  1.16,  1.07,  1.08,  1.25, 388.0, 501.7, 1.977000, 157.1,  1.963E-01,  8.487E-03,  3.910E-04,  9.017E-05,1158.0,  1.342E-01,  1.243E-01
3180.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN, 125.25, 128.43,  27.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 822.8, 830.1,1041.3, 373.3, 151.4, 636.3,1049.9, 889.8,   NaN, 469.2,   NaN,1025.4,   NaN, 455.3, 845.6,   NaN, 774.0, 687.7,   NaN, 536.6, 446.4, 269.4, 207.2, 371.0, -5.68, -5.59, -6.13, -3.08, -0.11,  1.26,  1.05,  1.11,  1.35, 303.9, 361.3, 1.863333, 151.9,  1.986E-01,  7.149E-03,  3.088E-04,  6.700E-05, 843.7,  1.271E-01,  1.249E-01
3210.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  83.76,  72.49,  27.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 706.6, 667.7, 821.7, 370.7, 152.4, 492.8, 721.6, 477.4,   NaN, 390.5,   NaN, 714.8,   NaN, 392.6, 602.7,   NaN, 545.0, 514.1,   NaN, 409.2, 361.2, 178.5, 130.0, 290.3, -4.68, -4.85, -4.91, -2.48, -0.83,  1.16,  0.94,  1.02,  1.31,  91.1,  85.7, 1.927667, 116.8,  2.063E-01,  2.963E-03,  3.133E-05,  4.833E-06,  83.0,  1.061E-01,  1.125E-01
3240.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  74.55,  58.87,  27.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 624.9, 609.6, 753.5, 367.9, 154.4, 477.3, 619.9, 404.8,   NaN, 361.0,   NaN, 659.8,   NaN, 346.6, 572.1,   NaN, 500.9, 391.3,   NaN, 428.0, 395.7, 189.4, 127.7, 291.0, -4.52, -4.46, -4.28, -2.40, -0.86,  1.34,  1.13,  1.03,  1.19,  79.4,  85.2, 1.915166, 100.2,  2.068E-01,  2.539E-03,  2.150E-05,  3.167E-06,  64.0,  1.055E-01,  1.091E-01
3270.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  68.38,  53.42,  27.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 601.7, 579.8, 725.6, 362.7, 155.7, 460.5, 584.1, 371.9,   NaN, 344.4,   NaN, 629.7,   NaN, 297.1, 547.8,   NaN, 472.5, 359.5,   NaN, 389.5, 352.2, 168.5, 117.6, 237.9, -4.45, -4.25, -3.96, -2.35, -0.73,  1.27,  1.12,  0.98,  1.31,  85.1,  85.5, 1.968833,  93.7,  2.067E-01,  2.546E-03,  2.000E-05,  3.000E-06,  63.2,  9.075E-02,  9.821E-02
